iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
205,"(34, 29)","(35, 29)",West,"[((33, 29), 'West', 1)]","[(34, 29), (35, 30)]","[(33, 29), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (21, 7)]",85,61,61
206,"(33, 29)","(34, 29)",West,"[((33, 28), 'South', 1)]","[(33, 29), (35, 30)]","[(33, 28), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (21, 7)]",86,60,60
207,"(33, 28)","(33, 29)",South,"[((33, 27), 'South', 1)]","[(33, 28), (35, 30)]","[(33, 27), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (21, 7)]",87,59,59
208,"(33, 27)","(33, 28)",South,"[((33, 26), 'South', 1), ((32, 27), 'West', 1)]","[(33, 27), (35, 30)]","[(33, 26), (35, 30), (32, 27)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",88,58,58
209,"(33, 26)","(33, 27)",South,"[((33, 25), 'South', 1)]","[(33, 26), (35, 30), (32, 27)]","[(33, 25), (35, 30), (32, 27)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",89,57,57
210,"(33, 25)","(33, 26)",South,[],"[(33, 25), (35, 30), (32, 27)]","[(32, 27), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (33, 25), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",90,56,56
211,"(32, 27)","(33, 27)",West,"[((31, 27), 'West', 1)]","[(32, 27), (35, 30)]","[(31, 27), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (32, 27), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (33, 25), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",89,57,57
212,"(31, 27)","(32, 27)",West,"[((31, 28), 'North', 1), ((30, 27), 'West', 1)]","[(31, 27), (35, 30)]","[(30, 27), (35, 30), (31, 28)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (32, 27), (31, 1), (20, 1), (35, 24), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (33, 25), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (31, 27), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",90,56,56
213,"(30, 27)","(31, 27)",West,"[((29, 27), 'West', 1)]","[(30, 27), (35, 30), (31, 28)]","[(29, 27), (35, 30), (31, 28)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (32, 27), (31, 1), (20, 1), (35, 24), (30, 27), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (33, 25), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (31, 27), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",91,55,55
214,"(29, 27)","(30, 27)",West,"[((29, 28), 'North', 1), ((29, 26), 'South', 1)]","[(29, 27), (35, 30), (31, 28)]","[(29, 26), (29, 28), (31, 28), (35, 30)]","[(34, 1), (27, 4), (28, 3), (17, 3), (34, 19), (27, 13), (14, 13), (17, 12), (19, 9), (32, 3), (15, 5), (29, 4), (33, 20), (35, 17), (16, 13), (33, 29), (21, 9), (35, 26), (34, 3), (27, 6), (17, 5), (19, 11), (30, 11), (35, 1), (24, 1), (33, 13), (35, 10), (15, 7), (18, 3), (35, 19), (35, 28), (22, 3), (31, 15), (29, 27), (17, 7), (28, 7), (34, 23), (30, 13), (33, 6), (35, 3), (24, 3), (13, 3), (33, 15), (15, 9), (25, 11), (18, 5), (35, 21), (32, 19), (31, 8), (34, 7), (27, 1), (31, 17), (23, 13), (17, 9), (32, 9), (13, 5), (15, 2), (25, 4), (16, 1), (24, 5), (35, 5), (15, 11), (26, 11), (25, 13), (35, 14), (33, 17), (35, 23), (33, 26), (32, 27), (31, 1), (20, 1), (35, 24), (30, 27), (29, 13), (31, 10), (22, 7), (34, 9), (14, 3), (31, 19), (23, 15), (17, 11), (33, 1), (27, 15), (33, 10), (13, 7), (15, 4), (25, 6), (16, 3), (24, 7), (35, 7), (15, 13), (26, 13), (25, 15), (18, 9), (33, 19), (35, 15), (35, 25), (33, 28), (31, 3), (20, 3), (29, 15), (21, 11), (23, 8), (31, 21), (33, 3), (32, 13), (19, 13), (24, 9), (35, 9), (16, 5), (33, 21), (29, 8), (31, 5), (23, 1), (31, 14), (22, 11), (21, 13), (14, 7), (27, 10), (33, 5), (35, 2), (25, 1), (24, 11), (35, 11), (16, 7), (33, 23), (29, 1), (31, 7), (21, 6), (23, 3), (31, 16), (21, 15), (23, 12), (27, 3), (19, 8), (33, 7), (13, 4), (35, 4), (25, 3), (33, 16), (35, 13), (29, 3), (31, 9), (21, 8), (23, 5), (31, 18), (27, 5), (19, 1), (27, 14), (17, 13), (34, 29), (33, 9), (25, 5), (29, 5), (31, 2), (21, 1), (29, 14), (31, 11), (35, 27), (23, 7), (31, 20), (34, 13), (27, 7), (17, 6), (19, 3), (28, 15), (19, 12), (33, 11), (25, 7), (15, 8), (29, 7), (31, 4), (22, 1), (21, 3), (35, 20), (20, 13), (18, 13), (21, 12), (23, 9), (31, 13), (35, 29), (34, 15), (27, 9), (30, 5), (19, 5), (33, 4), (25, 9), (15, 1), (24, 13), (15, 10), (29, 9), (31, 6), (33, 25), (21, 5), (23, 2), (35, 22), (21, 14), (23, 11), (27, 2), (17, 1), (28, 1), (22, 15), (27, 11), (34, 17), (17, 10), (19, 7), (31, 27), (26, 3), (15, 3), (24, 15), (15, 12), (29, 11), (33, 27), (21, 7)]",92,54,54
